"module name","license","repository"
"decode-named-character-reference@1.0.2","MIT","https://github.com/wooorm/decode-named-character-reference"
"decompress-response@6.0.0","MIT","https://github.com/sindresorhus/decompress-response"
"deep-extend@0.6.0","MIT","https://github.com/unclechu/node-deep-extend"
"deep-is@0.1.4","MIT","https://github.com/thlorenz/deep-is"
"deepmerge@4.3.1","MIT","https://github.com/TehShrike/deepmerge"
"define-data-property@1.1.4","MIT","https://github.com/ljharb/define-data-property"
"define-properties@1.2.1","MIT","https://github.com/ljharb/define-properties"
"dequal@2.0.3","MIT","https://github.com/lukeed/dequal"
"detect-libc@2.0.3","Apache-2.0","https://github.com/lovell/detect-libc"
"devlop@1.1.0","MIT","https://github.com/wooorm/devlop"
"diff@5.2.0","BSD-3-Clause","https://github.com/kpdecker/jsdiff"
"doctrine@2.1.0","Apache-2.0","https://github.com/eslint/doctrine"
"dom-helpers@5.2.1","MIT","https://github.com/react-bootstrap/dom-helpers"
"dotenv@16.4.7","BSD-2-Clause","https://github.com/motdotla/dotenv"
"drizzle-kit@0.28.0","MIT","https://github.com/drizzle-team/drizzle-orm"
"drizzle-orm@0.36.1","Apache-2.0","https://github.com/drizzle-team/drizzle-orm"
"dunder-proto@1.0.1","MIT","https://github.com/es-shims/dunder-proto"
"emoji-regex@9.2.2","MIT","https://github.com/mathiasbynens/emoji-regex"
"end-of-stream@1.4.4","MIT","https://github.com/mafintosh/end-of-stream"
"enhanced-resolve@5.18.1","MIT","https://github.com/webpack/enhanced-resolve"
"error-ex@1.3.2","MIT","https://github.com/qix-/node-error-ex"
"es-abstract@1.23.9","MIT","https://github.com/ljharb/es-abstract"
"es-define-property@1.0.1","MIT","https://github.com/ljharb/es-define-property"
"es-errors@1.3.0","MIT","https://github.com/ljharb/es-errors"
"es-iterator-helpers@1.2.1","MIT","https://github.com/es-shims/iterator-helpers"
"es-object-atoms@1.1.1","MIT","https://github.com/ljharb/es-object-atoms"
"es-set-tostringtag@2.1.0","MIT","https://github.com/es-shims/es-set-tostringtag"
"es-shim-unscopables@1.1.0","MIT","https://github.com/ljharb/es-shim-unscopables"
"es-to-primitive@1.3.0","MIT","https://github.com/ljharb/es-to-primitive"
"esbuild-register@3.6.0","MIT",""
"esbuild@0.18.20","MIT","https://github.com/evanw/esbuild"
"esbuild@0.19.12","MIT","https://github.com/evanw/esbuild"
"esbuild@0.23.1","MIT","https://github.com/evanw/esbuild"
"escape-html@1.0.3","MIT","https://github.com/component/escape-html"
"escape-string-regexp@4.0.0","MIT","https://github.com/sindresorhus/escape-string-regexp"
"eslint-config-next@15.1.5","MIT","https://github.com/vercel/next.js"
"eslint-import-resolver-node@0.3.9","MIT","https://github.com/import-js/eslint-plugin-import"
"eslint-import-resolver-typescript@3.8.3","ISC","https://github.com/import-js/eslint-import-resolver-typescript"
"eslint-module-utils@2.12.0","MIT","https://github.com/import-js/eslint-plugin-import"
"eslint-plugin-import@2.31.0","MIT","https://github.com/import-js/eslint-plugin-import"
"eslint-plugin-jsx-a11y@6.10.2","MIT","https://github.com/jsx-eslint/eslint-plugin-jsx-a11y"
"eslint-plugin-react-hooks@5.2.0","MIT","https://github.com/facebook/react"
"eslint-plugin-react@7.37.4","MIT","https://github.com/jsx-eslint/eslint-plugin-react"
"eslint-scope@8.2.0","BSD-2-Clause","https://github.com/eslint/js"
"eslint-visitor-keys@3.4.3","Apache-2.0","https://github.com/eslint/eslint-visitor-keys"
"eslint-visitor-keys@4.2.0","Apache-2.0","https://github.com/eslint/js"
"eslint@9.21.0","MIT","https://github.com/eslint/eslint"
"espree@10.3.0","BSD-2-Clause","https://github.com/eslint/js"
"esquery@1.6.0","BSD-3-Clause","https://github.com/estools/esquery"
"esrecurse@4.3.0","BSD-2-Clause","https://github.com/estools/esrecurse"
"estraverse@5.3.0","BSD-2-Clause","https://github.com/estools/estraverse"
"estree-util-is-identifier-name@3.0.0","MIT","https://github.com/syntax-tree/estree-util-is-identifier-name"
"estree-util-visit@2.0.0","MIT","https://github.com/syntax-tree/estree-util-visit"
"esutils@2.0.3","BSD-2-Clause","https://github.com/estools/esutils"
"events@3.3.0","MIT","https://github.com/Gozala/events"
"expand-template@2.0.3","(MIT OR WTFPL)","https://github.com/ralphtheninja/expand-template"
"fast-base64-decode@1.0.0","MIT","https://github.com/LinusU/fast-base64-decode"
"fast-copy@3.0.2","MIT","https://github.com/planttheidea/fast-copy"
"fast-deep-equal@3.1.3","MIT","https://github.com/epoberezkin/fast-deep-equal"
"fast-fifo@1.3.2","MIT","https://github.com/mafintosh/fast-fifo"
"fast-glob@3.3.1","MIT","https://github.com/mrmlnc/fast-glob"
"fast-glob@3.3.3","MIT","https://github.com/mrmlnc/fast-glob"
"fast-json-stable-stringify@2.1.0","MIT","https://github.com/epoberezkin/fast-json-stable-stringify"
"fast-levenshtein@2.0.6","MIT","https://github.com/hiddentao/fast-levenshtein"
"fast-redact@3.5.0","MIT","https://github.com/davidmarkclements/fast-redact"
"fast-safe-stringify@2.1.1","MIT","https://github.com/davidmarkclements/fast-safe-stringify"
"fast-uri@3.0.6","BSD-3-Clause","https://github.com/fastify/fast-uri"
"fast-xml-parser@4.4.1","MIT","https://github.com/NaturalIntelligence/fast-xml-parser"
"fastq@1.19.1","ISC","https://github.com/mcollina/fastq"
"fdir@6.4.3","MIT","https://github.com/thecodrr/fdir"
"file-entry-cache@8.0.0","MIT","https://github.com/jaredwray/file-entry-cache"
"file-type@19.3.0","MIT","https://github.com/sindresorhus/file-type"
"fill-range@7.1.1","MIT","https://github.com/jonschlinkert/fill-range"
"find-root@1.1.0","MIT","https://github.com/js-n/find-root"
"find-up@5.0.0","MIT","https://github.com/sindresorhus/find-up"
"flat-cache@4.0.1","MIT","https://github.com/jaredwray/flat-cache"
"flatted@3.3.3","ISC","https://github.com/WebReflection/flatted"
"focus-trap@7.5.4","MIT","https://github.com/focus-trap/focus-trap"
"for-each@0.3.5","MIT","https://github.com/Raynos/for-each"
"fs-constants@1.0.0","MIT","https://github.com/mafintosh/fs-constants"
"fsevents@2.3.3","MIT","https://github.com/fsevents/fsevents"
"function-bind@1.1.2","MIT","https://github.com/Raynos/function-bind"
"function.prototype.name@1.1.8","MIT","https://github.com/es-shims/Function.prototype.name"
"functions-have-names@1.2.3","MIT","https://github.com/inspect-js/functions-have-names"
"get-intrinsic@1.3.0","MIT","https://github.com/ljharb/get-intrinsic"
"get-proto@1.0.1","MIT","https://github.com/ljharb/get-proto"
"get-symbol-description@1.1.0","MIT","https://github.com/inspect-js/get-symbol-description"
"get-tsconfig@4.10.0","MIT","https://github.com/privatenumber/get-tsconfig"
"get-tsconfig@4.8.1","MIT","https://github.com/privatenumber/get-tsconfig"
"github-from-package@0.0.0","MIT","https://github.com/substack/github-from-package"
"glob-parent@5.1.2","ISC","https://github.com/gulpjs/glob-parent"
"glob-parent@6.0.2","ISC","https://github.com/gulpjs/glob-parent"
"globals@11.12.0","MIT","https://github.com/sindresorhus/globals"
"globals@14.0.0","MIT","https://github.com/sindresorhus/globals"
"globalthis@1.0.4","MIT","https://github.com/ljharb/System.global"
"gopd@1.2.0","MIT","https://github.com/ljharb/gopd"
"graceful-fs@4.2.11","ISC","https://github.com/isaacs/node-graceful-fs"
"graphemer@1.4.0","MIT","https://github.com/flmnt/graphemer"
"graphql-http@1.22.4","MIT","https://github.com/graphql/graphql-http"
"graphql-playground-html@1.6.30","MIT","https://github.com/graphcool/graphql-playground"
"graphql-scalars@1.22.2","MIT","https://github.com/Urigo/graphql-scalars"
"graphql@16.10.0","MIT","https://github.com/graphql/graphql-js"
"has-bigints@1.1.0","MIT","https://github.com/ljharb/has-bigints"
"has-flag@4.0.0","MIT","https://github.com/sindresorhus/has-flag"
"has-property-descriptors@1.0.2","MIT","https://github.com/inspect-js/has-property-descriptors"
"has-proto@1.2.0","MIT","https://github.com/inspect-js/has-proto"
"has-symbols@1.1.0","MIT","https://github.com/inspect-js/has-symbols"
"has-tostringtag@1.0.2","MIT","https://github.com/inspect-js/has-tostringtag"
"hasown@2.0.2","MIT","https://github.com/inspect-js/hasOwn"
"help-me@5.0.0","MIT","https://github.com/mcollina/help-me"
"hoist-non-react-statics@3.3.2","BSD-3-Clause","https://github.com/mridgway/hoist-non-react-statics"
"http-status@2.1.0","BSD-3-Clause","https://github.com/adaltas/node-http-status"
"ieee754@1.2.1","BSD-3-Clause","https://github.com/feross/ieee754"
"ignore@5.3.2","MIT","https://github.com/kaelzhang/node-ignore"
"image-size@1.2.0","MIT","https://github.com/image-size/image-size"
"immutable@4.3.7","MIT","https://github.com/immutable-js/immutable-js"
"import-fresh@3.3.1","MIT","https://github.com/sindresorhus/import-fresh"
"imurmurhash@0.1.4","MIT","https://github.com/jensyt/imurmurhash-js"
"inherits@2.0.4","ISC","https://github.com/isaacs/inherits"
"ini@1.3.8","ISC","https://github.com/isaacs/ini"
"internal-slot@1.1.0","MIT","https://github.com/ljharb/internal-slot"
"is-alphabetical@2.0.1","MIT","https://github.com/wooorm/is-alphabetical"
"is-alphanumerical@2.0.1","MIT","https://github.com/wooorm/is-alphanumerical"
"is-array-buffer@3.0.5","MIT","https://github.com/inspect-js/is-array-buffer"
"is-arrayish@0.2.1","MIT","https://github.com/qix-/node-is-arrayish"
"is-arrayish@0.3.2","MIT","https://github.com/qix-/node-is-arrayish"
"is-async-function@2.1.1","MIT","https://github.com/inspect-js/is-async-function"
"is-bigint@1.1.0","MIT","https://github.com/inspect-js/is-bigint"
"is-binary-path@2.1.0","MIT","https://github.com/sindresorhus/is-binary-path"
"is-boolean-object@1.2.2","MIT","https://github.com/inspect-js/is-boolean-object"
"is-buffer@1.1.6","MIT","https://github.com/feross/is-buffer"
"is-bun-module@1.3.0","MIT","https://github.com/SunsetTechuila/is-bun-module"
"is-callable@1.2.7","MIT","https://github.com/inspect-js/is-callable"
"is-core-module@2.16.1","MIT","https://github.com/inspect-js/is-core-module"
"is-data-view@1.0.2","MIT","https://github.com/inspect-js/is-data-view"
"is-date-object@1.1.0","MIT","https://github.com/inspect-js/is-date-object"
"is-decimal@2.0.1","MIT","https://github.com/wooorm/is-decimal"
"is-extglob@2.1.1","MIT","https://github.com/jonschlinkert/is-extglob"
"is-finalizationregistry@1.1.1","MIT","https://github.com/inspect-js/is-finalizationregistry"
"is-generator-function@1.1.0","MIT","https://github.com/inspect-js/is-generator-function"
"is-glob@4.0.3","MIT","https://github.com/micromatch/is-glob"
"is-hexadecimal@2.0.1","MIT","https://github.com/wooorm/is-hexadecimal"
"is-map@2.0.3","MIT","https://github.com/inspect-js/is-map"
"is-number-object@1.1.1","MIT","https://github.com/inspect-js/is-number-object"
"is-number@7.0.0","MIT","https://github.com/jonschlinkert/is-number"
"is-regex@1.2.1","MIT","https://github.com/inspect-js/is-regex"
"is-set@2.0.3","MIT","https://github.com/inspect-js/is-set"
"is-shared-array-buffer@1.0.4","MIT","https://github.com/inspect-js/is-shared-array-buffer"
"is-string@1.1.1","MIT","https://github.com/inspect-js/is-string"
"is-symbol@1.1.1","MIT","https://github.com/inspect-js/is-symbol"
"is-typed-array@1.1.15","MIT","https://github.com/inspect-js/is-typed-array"
"is-weakmap@2.0.2","MIT","https://github.com/inspect-js/is-weakmap"
"is-weakref@1.1.1","MIT","https://github.com/inspect-js/is-weakref"
"is-weakset@2.0.4","MIT","https://github.com/inspect-js/is-weakset"
"isarray@1.0.0","MIT","https://github.com/juliangruber/isarray"
"isarray@2.0.5","MIT","https://github.com/juliangruber/isarray"
"isexe@2.0.0","ISC","https://github.com/isaacs/isexe"
"isomorphic-unfetch@3.1.0","MIT","https://github.com/developit/unfetch"
"iterator.prototype@1.1.5","MIT","https://github.com/ljharb/Iterator.prototype"
"jose@5.9.6","MIT","https://github.com/panva/jose"
"joycon@3.1.1","MIT","https://github.com/egoist/joycon"
"js-cookie@2.2.1","MIT","https://github.com/js-cookie/js-cookie"
"js-tokens@4.0.0","MIT","https://github.com/lydell/js-tokens"
"js-yaml@4.1.0","MIT","https://github.com/nodeca/js-yaml"
"jsesc@3.1.0","MIT","https://github.com/mathiasbynens/jsesc"
"json-buffer@3.0.1","MIT","https://github.com/dominictarr/json-buffer"
"json-parse-even-better-errors@2.3.1","MIT","https://github.com/npm/json-parse-even-better-errors"
"json-schema-to-typescript@15.0.3","MIT","https://github.com/bcherny/json-schema-to-typescript"
"json-schema-traverse@0.4.1","MIT","https://github.com/epoberezkin/json-schema-traverse"
"json-schema-traverse@1.0.0","MIT","https://github.com/epoberezkin/json-schema-traverse"
"json-stable-stringify-without-jsonify@1.0.1","MIT","https://github.com/samn/json-stable-stringify"
"json5@1.0.2","MIT","https://github.com/json5/json5"
"jsox@1.2.121","MIT","https://github.com/d3x0r/jsox"
"jsx-ast-utils@3.3.5","MIT","https://github.com/jsx-eslint/jsx-ast-utils"
"keyv@4.5.4","MIT","https://github.com/jaredwray/keyv"
"kleur@3.0.3","MIT","https://github.com/lukeed/kleur"
"language-subtag-registry@0.3.23","CC0-1.0","https://github.com/mattcg/language-subtag-registry"
"language-tags@1.0.9","MIT","https://github.com/mattcg/language-tags"
"levn@0.4.1","MIT","https://github.com/gkz/levn"
"lexical@0.21.0","MIT","https://github.com/facebook/lexical"
"lines-and-columns@1.2.4","MIT","https://github.com/eventualbuddha/lines-and-columns"
"locate-path@6.0.0","MIT","https://github.com/sindresorhus/locate-path"
"lodash.merge@4.6.2","MIT","https://github.com/lodash/lodash"
"lodash@4.17.21","MIT","https://github.com/lodash/lodash"
"longest-streak@3.1.0","MIT","https://github.com/wooorm/longest-streak"
"loose-envify@1.4.0","MIT","https://github.com/zertosh/loose-envify"
"math-intrinsics@1.1.0","MIT","https://github.com/es-shims/math-intrinsics"
"md5@2.3.0","BSD-3-Clause","https://github.com/pvorb/node-md5"
"mdast-util-from-markdown@2.0.2","MIT","https://github.com/syntax-tree/mdast-util-from-markdown"
"mdast-util-mdx-jsx@3.1.3","MIT","https://github.com/syntax-tree/mdast-util-mdx-jsx"
"mdast-util-phrasing@4.1.0","MIT","https://github.com/syntax-tree/mdast-util-phrasing"
"mdast-util-to-markdown@2.1.2","MIT","https://github.com/syntax-tree/mdast-util-to-markdown"
"mdast-util-to-string@4.0.0","MIT","https://github.com/syntax-tree/mdast-util-to-string"
"memoize-one@6.0.0","MIT","https://github.com/alexreardon/memoize-one"
"merge2@1.4.1","MIT","https://github.com/teambition/merge2"
"micromark-core-commonmark@2.0.3","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-core-commonmark"
"micromark-extension-mdx-jsx@3.0.1","MIT","https://github.com/micromark/micromark-extension-mdx-jsx"
"micromark-factory-destination@2.0.1","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-factory-destination"
"micromark-factory-label@2.0.1","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-factory-label"
"micromark-factory-mdx-expression@2.0.2","MIT","https://github.com/micromark/micromark-extension-mdx-expression/tree/main/packages/micromark-factory-mdx-expression"
"micromark-factory-space@2.0.1","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-factory-space"
"micromark-factory-title@2.0.1","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-factory-title"
"micromark-factory-whitespace@2.0.1","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-factory-whitespace"
"micromark-util-character@2.1.1","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-util-character"
"micromark-util-chunked@2.0.1","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-util-chunked"
"micromark-util-classify-character@2.0.1","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-util-classify-character"
"micromark-util-combine-extensions@2.0.1","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-util-combine-extensions"
"micromark-util-decode-numeric-character-reference@2.0.2","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-util-decode-numeric-character-reference"
"micromark-util-decode-string@2.0.1","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-util-decode-string"
"micromark-util-encode@2.0.1","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-util-encode"
"micromark-util-events-to-acorn@2.0.2","MIT","https://github.com/micromark/micromark-extension-mdx-expression/tree/main/packages/micromark-util-events-to-acorn"
"micromark-util-html-tag-name@2.0.1","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-util-html-tag-name"
"micromark-util-normalize-identifier@2.0.1","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-util-normalize-identifier"
"micromark-util-resolve-all@2.0.1","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-util-resolve-all"
"micromark-util-sanitize-uri@2.0.1","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-util-sanitize-uri"
"micromark-util-subtokenize@2.1.0","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-util-subtokenize"
"micromark-util-symbol@2.0.1","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-util-symbol"
"micromark-util-types@2.0.2","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-util-types"
"micromark@4.0.2","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark"
"micromatch@4.0.8","MIT","https://github.com/micromatch/micromatch"
"mimic-response@3.1.0","MIT","https://github.com/sindresorhus/mimic-response"
"minimatch@3.1.2","ISC","https://github.com/isaacs/minimatch"
"minimatch@9.0.5","ISC","https://github.com/isaacs/minimatch"
"minimist@1.2.8","MIT","https://github.com/minimistjs/minimist"
"mkdirp-classic@0.5.3","MIT","https://github.com/mafintosh/mkdirp-classic"
"ms@2.1.3","MIT","https://github.com/vercel/ms"
"nanoid@3.3.8","MIT","https://github.com/ai/nanoid"
"napi-build-utils@2.0.0","MIT","https://github.com/inspiredware/napi-build-utils"
"natural-compare@1.4.0","MIT","https://github.com/litejs/natural-compare-lite"
"next@15.1.5","MIT","https://github.com/vercel/next.js"
"node-abi@3.74.0","MIT","https://github.com/electron/node-abi"
"node-addon-api@6.1.0","MIT","https://github.com/nodejs/node-addon-api"
"node-fetch@2.7.0","MIT","https://github.com/bitinn/node-fetch"
"nodemailer@6.10.0","MIT-0","https://github.com/nodemailer/nodemailer"
"nodemailer@6.9.16","MIT-0","https://github.com/nodemailer/nodemailer"
"normalize-path@3.0.0","MIT","https://github.com/jonschlinkert/normalize-path"
"object-assign@4.1.1","MIT","https://github.com/sindresorhus/object-assign"
"object-inspect@1.13.4","MIT","https://github.com/inspect-js/object-inspect"
"object-keys@1.1.1","MIT","https://github.com/ljharb/object-keys"
"object-to-formdata@4.5.1","MIT","https://github.com/therealparmesh/object-to-formdata"
"object.assign@4.1.7","MIT","https://github.com/ljharb/object.assign"
"object.entries@1.1.8","MIT","https://github.com/es-shims/Object.entries"
"object.fromentries@2.0.8","MIT","https://github.com/es-shims/Object.fromEntries"
"object.groupby@1.0.3","MIT","https://github.com/es-shims/Object.groupBy"
"object.values@1.2.1","MIT","https://github.com/es-shims/Object.values"
"obuf@1.1.2","MIT","https://github.com/indutny/offset-buffer"
"on-exit-leak-free@2.1.2","MIT","https://github.com/mcollina/on-exit-or-gc"
"once@1.4.0","ISC","https://github.com/isaacs/once"
"optionator@0.9.4","MIT","https://github.com/gkz/optionator"
"own-keys@1.0.1","MIT","https://github.com/ljharb/own-keys"
"p-limit@3.1.0","MIT","https://github.com/sindresorhus/p-limit"
"p-locate@5.0.0","MIT","https://github.com/sindresorhus/p-locate"
"packet-reader@1.0.0","MIT","https://github.com/brianc/node-packet-reader"
"parent-module@1.0.1","MIT","https://github.com/sindresorhus/parent-module"
"parse-entities@4.0.2","MIT","https://github.com/wooorm/parse-entities"
"parse-json@5.2.0","MIT","https://github.com/sindresorhus/parse-json"
"path-exists@4.0.0","MIT","https://github.com/sindresorhus/path-exists"
"path-key@3.1.1","MIT","https://github.com/sindresorhus/path-key"
"path-parse@1.0.7","MIT","https://github.com/jbgutierrez/path-parse"
"path-to-regexp@6.3.0","MIT","https://github.com/pillarjs/path-to-regexp"
"path-type@4.0.0","MIT","https://github.com/sindresorhus/path-type"
"payload@3.25.0","MIT","https://github.com/payloadcms/payload"
"peek-readable@5.4.2","MIT","https://github.com/Borewit/peek-readable"
"pg-cloudflare@1.1.1","MIT","https://github.com/brianc/node-postgres"
"pg-connection-string@2.7.0","MIT","https://github.com/brianc/node-postgres"
"pg-int8@1.0.1","ISC","https://github.com/charmander/pg-int8"
"pg-numeric@1.0.2","ISC","https://github.com/charmander/pg-numeric"
"pg-pool@3.7.1","MIT","https://github.com/brianc/node-postgres"
"pg-protocol@1.7.1","MIT","https://github.com/brianc/node-postgres"
"pg-types@2.2.0","MIT","https://github.com/brianc/node-pg-types"
"pg-types@4.0.2","MIT","https://github.com/brianc/node-pg-types"
"pg@8.11.3","MIT","https://github.com/brianc/node-postgres"
"pgpass@1.0.5","MIT","https://github.com/hoegaarden/pgpass"
"picocolors@1.1.1","ISC","https://github.com/alexeyraspopov/picocolors"
"picomatch@2.3.1","MIT","https://github.com/micromatch/picomatch"
"picomatch@4.0.2","MIT","https://github.com/micromatch/picomatch"
"pino-abstract-transport@2.0.0","MIT","https://github.com/pinojs/pino-abstract-transport"
"pino-pretty@13.0.0","MIT","https://github.com/pinojs/pino-pretty"
"pino-std-serializers@7.0.0","MIT","https://github.com/pinojs/pino-std-serializers"
"pino@9.5.0","MIT","https://github.com/pinojs/pino"
"pluralize@8.0.0","MIT","https://github.com/blakeembrey/pluralize"
"possible-typed-array-names@1.1.0","MIT","https://github.com/ljharb/possible-typed-array-names"
"postcss@8.4.31","MIT","https://github.com/postcss/postcss"
"postgres-array@2.0.0","MIT","https://github.com/bendrucker/postgres-array"
"postgres-array@3.0.2","MIT","https://github.com/bendrucker/postgres-array"
"postgres-bytea@1.0.0","MIT","https://github.com/bendrucker/postgres-bytea"
"postgres-bytea@3.0.0","MIT","https://github.com/bendrucker/postgres-bytea"
"postgres-date@1.0.7","MIT","https://github.com/bendrucker/postgres-date"
"postgres-date@2.1.0","MIT","https://github.com/bendrucker/postgres-date"
"postgres-interval@1.2.0","MIT","https://github.com/bendrucker/postgres-interval"
"postgres-interval@3.0.0","MIT","https://github.com/bendrucker/postgres-interval"
"postgres-range@1.1.4","MIT","https://github.com/martianboy/postgres-range"
"prebuild-install@7.1.3","MIT","https://github.com/prebuild/prebuild-install"
"prelude-ls@1.2.1","MIT","https://github.com/gkz/prelude-ls"
"prettier@3.5.2","MIT","https://github.com/prettier/prettier"
"prismjs@1.29.0","MIT","https://github.com/PrismJS/prism"
"process-warning@4.0.1","MIT","https://github.com/fastify/process-warning"
"prompts@2.4.2","MIT","https://github.com/terkelg/prompts"
"prop-types@15.8.1","MIT","https://github.com/facebook/prop-types"
"pump@3.0.2","MIT","https://github.com/mafintosh/pump"
"punycode@2.3.1","MIT","https://github.com/mathiasbynens/punycode.js"
"qs-esm@7.0.2","BSD-3-Clause","https://github.com/payloadcms/qs-esm"
"queue-microtask@1.2.3","MIT","https://github.com/feross/queue-microtask"
"queue@6.0.2","MIT","https://github.com/jessetane/queue"
"quick-format-unescaped@4.0.4","MIT","https://github.com/davidmarkclements/quick-format"
"rc@1.2.8","(BSD-2-Clause OR MIT OR Apache-2.0)","https://github.com/dominictarr/rc"
"react-datepicker@7.6.0","MIT","https://github.com/Hacker0x01/react-datepicker"
"react-diff-viewer-continued@4.0.4","MIT","https://github.com/aeolun/react-diff-viewer-continued"
"react-dom@19.0.0","MIT","https://github.com/facebook/react"
"react-error-boundary@3.1.4","MIT","https://github.com/bvaughn/react-error-boundary"
"react-error-boundary@4.1.2","MIT","https://github.com/bvaughn/react-error-boundary"
"react-image-crop@10.1.8","ISC","https://github.com/DominicTobias/react-image-crop"
"react-is@16.13.1","MIT","https://github.com/facebook/react"
"react-select@5.9.0","MIT","https://github.com/JedWatson/react-select/tree/master/packages/react-select"
"react-transition-group@4.4.5","BSD-3-Clause","https://github.com/reactjs/react-transition-group"
"react@19.0.0","MIT","https://github.com/facebook/react"
"readable-stream@3.6.2","MIT","https://github.com/nodejs/readable-stream"
"readdirp@3.6.0","MIT","https://github.com/paulmillr/readdirp"
"real-require@0.2.0","MIT","https://github.com/pinojs/real-require"
"reflect.getprototypeof@1.0.10","MIT","https://github.com/es-shims/Reflect.getPrototypeOf"
"regenerator-runtime@0.14.1","MIT","https://github.com/facebook/regenerator/tree/main/packages/runtime"
"regexp.prototype.flags@1.5.4","MIT","https://github.com/es-shims/RegExp.prototype.flags"
"require-from-string@2.0.2","MIT","https://github.com/floatdrop/require-from-string"
"resolve-from@4.0.0","MIT","https://github.com/sindresorhus/resolve-from"
"resolve-pkg-maps@1.0.0","MIT","https://github.com/privatenumber/resolve-pkg-maps"
"resolve@1.22.10","MIT","https://github.com/browserify/resolve"
"resolve@2.0.0-next.5","MIT","https://github.com/browserify/resolve"
"reusify@1.1.0","MIT","https://github.com/mcollina/reusify"
"run-parallel@1.2.0","MIT","https://github.com/feross/run-parallel"
"safe-array-concat@1.1.3","MIT","https://github.com/ljharb/safe-array-concat"
"safe-buffer@5.2.1","MIT","https://github.com/feross/safe-buffer"
"safe-push-apply@1.0.0","MIT","https://github.com/ljharb/safe-push-apply"
"safe-regex-test@1.1.0","MIT","https://github.com/ljharb/safe-regex-test"
"safe-stable-stringify@2.5.0","MIT","https://github.com/BridgeAR/safe-stable-stringify"
"sanitize-filename@1.6.3","WTFPL OR ISC","https://github.com/parshap/node-sanitize-filename"
"sass@1.77.4","MIT","https://github.com/sass/dart-sass"
"scheduler@0.25.0","MIT","https://github.com/facebook/react"
"scmp@2.1.0","BSD-3-Clause","https://github.com/freewil/scmp"
"secure-json-parse@2.7.0","BSD-3-Clause","https://github.com/fastify/secure-json-parse"
"semver@6.3.1","ISC","https://github.com/npm/node-semver"
"semver@7.7.1","ISC","https://github.com/npm/node-semver"
"set-function-length@1.2.2","MIT","https://github.com/ljharb/set-function-length"
"set-function-name@2.0.2","MIT","https://github.com/ljharb/set-function-name"
"set-proto@1.0.0","MIT","https://github.com/ljharb/set-proto"
"sharp@0.32.6","Apache-2.0","https://github.com/lovell/sharp"
"sharp@0.33.5","Apache-2.0","https://github.com/lovell/sharp"
"shebang-command@2.0.0","MIT","https://github.com/kevva/shebang-command"
"shebang-regex@3.0.0","MIT","https://github.com/sindresorhus/shebang-regex"
"side-channel-list@1.0.0","MIT","https://github.com/ljharb/side-channel-list"
"side-channel-map@1.0.1","MIT","https://github.com/ljharb/side-channel-map"
"side-channel-weakmap@1.0.2","MIT","https://github.com/ljharb/side-channel-weakmap"
"side-channel@1.1.0","MIT","https://github.com/ljharb/side-channel"
"simple-concat@1.0.1","MIT","https://github.com/feross/simple-concat"
"simple-get@4.0.1","MIT","https://github.com/feross/simple-get"
"simple-swizzle@0.2.2","MIT","https://github.com/qix-/node-simple-swizzle"
"simple-wcswidth@1.0.1","MIT","https://github.com/ayonious/simple-wcswidth"
"sisteransi@1.0.5","MIT","https://github.com/terkelg/sisteransi"
"sonic-boom@4.2.0","MIT","https://github.com/pinojs/sonic-boom"
"sonner@1.7.4","MIT","https://github.com/emilkowalski/sonner"
"source-map-js@1.2.1","BSD-3-Clause","https://github.com/7rulnik/source-map-js"
"source-map-support@0.5.21","MIT","https://github.com/evanw/node-source-map-support"
"source-map@0.5.7","BSD-3-Clause","https://github.com/mozilla/source-map"
"source-map@0.6.1","BSD-3-Clause","https://github.com/mozilla/source-map"
"split2@4.2.0","ISC","https://github.com/mcollina/split2"
"stable-hash@0.0.4","MIT","https://github.com/shuding/stable-hash"
"state-local@1.0.7","MIT","https://github.com/suren-atoyan/state-local"
"stream-browserify@3.0.0","MIT","https://github.com/browserify/stream-browserify"
"streamsearch@1.1.0","MIT","https://github.com/mscdex/streamsearch"
"streamx@2.22.0","MIT","https://github.com/mafintosh/streamx"
